Time (t) , Room temperature(T(t))
698.30, 10.0072
698.40, 10.0072
698.50, 10.0072
698.60, 10.0071
698.70, 10.0071
698.80, 10.0071
698.90, 10.0071
699.00, 10.0071
699.10, 10.0071
699.20, 10.0071
699.30, 10.0071
699.40, 10.0071
699.50, 10.0071
699.60, 10.0071
699.70, 10.0071
699.80, 10.0071
699.90, 10.0070
700.00, 10.0070
700.10, 10.0070
700.20, 10.0070
700.30, 10.0070
700.40, 10.0070
700.50, 10.0070
700.60, 10.0070
700.70, 10.0070
700.80, 10.0070
700.90, 10.0070
701.00, 10.0070
701.10, 10.0070
701.20, 10.0070
701.30, 10.0069
701.40, 10.0069
701.50, 10.0069
701.60, 10.0069
701.70, 10.0069
701.80, 10.0069
701.90, 10.0069
702.00, 10.0069
702.10, 10.0069
702.20, 10.0069
702.30, 10.0069
702.40, 10.0069
702.50, 10.0069
702.60, 10.0069
702.70, 10.0068
702.80, 10.0068
702.90, 10.0068
703.00, 10.0068
703.10, 10.0068
703.20, 10.0068
703.30, 10.0068
703.40, 10.0068
703.50, 10.0068
703.60, 10.0068
703.70, 10.0068
703.80, 10.0068
703.90, 10.0068
704.00, 10.0068
704.10, 10.0067
704.20, 10.0067
704.30, 10.0067
704.40, 10.0067
704.50, 10.0067
704.60, 10.0067
704.70, 10.0067
704.80, 10.0067
704.90, 10.0067
705.00, 10.0067
705.10, 10.0067
705.20, 10.0067
705.30, 10.0067
705.40, 10.0067
705.50, 10.0066
705.60, 10.0066
705.70, 10.0066
705.80, 10.0066
705.90, 10.0066
706.00, 10.0066
706.10, 10.0066
706.20, 10.0066
706.30, 10.0066
706.40, 10.0066
706.50, 10.0066
706.60, 10.0066
706.70, 10.0066
706.80, 10.0066
706.90, 10.0065
707.00, 10.0065
707.10, 10.0065
707.20, 10.0065
707.30, 10.0065
707.40, 10.0065
707.50, 10.0065
707.60, 10.0065
707.70, 10.0065
707.80, 10.0065
707.90, 10.0065
708.00, 10.0065
708.10, 10.0065
708.20, 10.0065
708.30, 10.0065
708.40, 10.0064
708.50, 10.0064
708.60, 10.0064
708.70, 10.0064
708.80, 10.0064
708.90, 10.0064
709.00, 10.0064
709.10, 10.0064
709.20, 10.0064
709.30, 10.0064
709.40, 10.0064
709.50, 10.0064
709.60, 10.0064
709.70, 10.0064
709.80, 10.0064
709.90, 10.0063
710.00, 10.0063
710.10, 10.0063
710.20, 10.0063
710.30, 10.0063
710.40, 10.0063
710.50, 10.0063
710.60, 10.0063
710.70, 10.0063
710.80, 10.0063
710.90, 10.0063
711.00, 10.0063
711.10, 10.0063
711.20, 10.0063
711.30, 10.0063
711.40, 10.0062
711.50, 10.0062
711.60, 10.0062
711.70, 10.0062
711.80, 10.0062
711.90, 10.0062
712.00, 10.0062
712.10, 10.0062
712.20, 10.0062
712.30, 10.0062
712.40, 10.0062
712.50, 10.0062
712.60, 10.0062
712.70, 10.0062
712.80, 10.0062
712.90, 10.0061
713.00, 10.0061
713.10, 10.0061
713.20, 10.0061
713.30, 10.0061
713.40, 10.0061
713.50, 10.0061
713.60, 10.0061
713.70, 10.0061
713.80, 10.0061
713.90, 10.0061
714.00, 10.0061
714.10, 10.0061
714.20, 10.0061
714.30, 10.0061
714.40, 10.0061
714.50, 10.0060
714.60, 10.0060
714.70, 10.0060
714.80, 10.0060
714.90, 10.0060
715.00, 10.0060
715.10, 10.0060
715.20, 10.0060
715.30, 10.0060
715.40, 10.0060
715.50, 10.0060
715.60, 10.0060
715.70, 10.0060
715.80, 10.0060
715.90, 10.0060
716.00, 10.0060
716.10, 10.0059
716.20, 10.0059
716.30, 10.0059
716.40, 10.0059
716.50, 10.0059
716.60, 10.0059
716.70, 10.0059
716.80, 10.0059
716.90, 10.0059
717.00, 10.0059
717.10, 10.0059
717.20, 10.0059
717.30, 10.0059
717.40, 10.0059
717.50, 10.0059
717.60, 10.0059
717.70, 10.0058
717.80, 10.0058
717.90, 10.0058
718.00, 10.0058
718.10, 10.0058
718.20, 10.0058
718.30, 10.0058
718.40, 10.0058
718.50, 10.0058
718.60, 10.0058
718.70, 10.0058
718.80, 10.0058
718.90, 10.0058
719.00, 10.0058
719.10, 10.0058
719.20, 10.0058
719.30, 10.0057
719.40, 10.0057
719.50, 10.0057
719.60, 10.0057
719.70, 10.0057
719.80, 10.0057
719.90, 10.0057
720.00, 10.0057
720.10, 10.0057
720.20, 10.0057
720.30, 10.0057
720.40, 10.0057
720.50, 10.0057
720.60, 10.0057
720.70, 10.0057
720.80, 10.0057
720.90, 10.0057
721.00, 10.0056
721.10, 10.0056
721.20, 10.0056
721.30, 10.0056
721.40, 10.0056
721.50, 10.0056
721.60, 10.0056
721.70, 10.0056
721.80, 10.0056
721.90, 10.0056
722.00, 10.0056
722.10, 10.0056
722.20, 10.0056
722.30, 10.0056
722.40, 10.0056
722.50, 10.0056
722.60, 10.0056
722.70, 10.0055
722.80, 10.0055
722.90, 10.0055
723.00, 10.0055
723.10, 10.0055
723.20, 10.0055
723.30, 10.0055
723.40, 10.0055
723.50, 10.0055
723.60, 10.0055
723.70, 10.0055
723.80, 10.0055
723.90, 10.0055
724.00, 10.0055
724.10, 10.0055
724.20, 10.0055
724.30, 10.0055
724.40, 10.0054
724.50, 10.0054
724.60, 10.0054
724.70, 10.0054
724.80, 10.0054
724.90, 10.0054
725.00, 10.0054
725.10, 10.0054
725.20, 10.0054
725.30, 10.0054
725.40, 10.0054
725.50, 10.0054
725.60, 10.0054
725.70, 10.0054
725.80, 10.0054
725.90, 10.0054
726.00, 10.0054
726.10, 10.0054
726.20, 10.0053
726.30, 10.0053
726.40, 10.0053
726.50, 10.0053
726.60, 10.0053
726.70, 10.0053
726.80, 10.0053
726.90, 10.0053
727.00, 10.0053
727.10, 10.0053
727.20, 10.0053
727.30, 10.0053
727.40, 10.0053
727.50, 10.0053
727.60, 10.0053
727.70, 10.0053
727.80, 10.0053
727.90, 10.0053
728.00, 10.0052
728.10, 10.0052
728.20, 10.0052
728.30, 10.0052
728.40, 10.0052
728.50, 10.0052
728.60, 10.0052
728.70, 10.0052
728.80, 10.0052
728.90, 10.0052
729.00, 10.0052
729.10, 10.0052
729.20, 10.0052
729.30, 10.0052
729.40, 10.0052
729.50, 10.0052
729.60, 10.0052
729.70, 10.0052
729.80, 10.0051
729.90, 10.0051
730.00, 10.0051
730.10, 10.0051
730.20, 10.0051
730.30, 10.0051
730.40, 10.0051
730.50, 10.0051
730.60, 10.0051
730.70, 10.0051
730.80, 10.0051
730.90, 10.0051
731.00, 10.0051
731.10, 10.0051
731.20, 10.0051
731.30, 10.0051
731.40, 10.0051
731.50, 10.0051
731.60, 10.0051
731.70, 10.0050
731.80, 10.0050
731.90, 10.0050
732.00, 10.0050
732.10, 10.0050
732.20, 10.0050
732.30, 10.0050
732.40, 10.0050
732.50, 10.0050
732.60, 10.0050
732.70, 10.0050
732.80, 10.0050
732.90, 10.0050
733.00, 10.0050
733.10, 10.0050
733.20, 10.0050
733.30, 10.0050
733.40, 10.0050
733.50, 10.0050
733.60, 10.0049
733.70, 10.0049
733.80, 10.0049
733.90, 10.0049
734.00, 10.0049
734.10, 10.0049
734.20, 10.0049
734.30, 10.0049
734.40, 10.0049
734.50, 10.0049
734.60, 10.0049
734.70, 10.0049
734.80, 10.0049
734.90, 10.0049
735.00, 10.0049
735.10, 10.0049
735.20, 10.0049
735.30, 10.0049
735.40, 10.0049
735.50, 10.0048
735.60, 10.0048
735.70, 10.0048
735.80, 10.0048
735.90, 10.0048
736.00, 10.0048
736.10, 10.0048
736.20, 10.0048
736.30, 10.0048
736.40, 10.0048
736.50, 10.0048
736.60, 10.0048
736.70, 10.0048
736.80, 10.0048
736.90, 10.0048
737.00, 10.0048
737.10, 10.0048
737.20, 10.0048
737.30, 10.0048
737.40, 10.0048
737.50, 10.0047
737.60, 10.0047
737.70, 10.0047
737.80, 10.0047
737.90, 10.0047
738.00, 10.0047
738.10, 10.0047
738.20, 10.0047
738.30, 10.0047
738.40, 10.0047
738.50, 10.0047
738.60, 10.0047
738.70, 10.0047
738.80, 10.0047
738.90, 10.0047
739.00, 10.0047
739.10, 10.0047
739.20, 10.0047
739.30, 10.0047
739.40, 10.0047
739.50, 10.0046
739.60, 10.0046
739.70, 10.0046
739.80, 10.0046
739.90, 10.0046
740.00, 10.0046
740.10, 10.0046
740.20, 10.0046
740.30, 10.0046
740.40, 10.0046
740.50, 10.0046
740.60, 10.0046
740.70, 10.0046
740.80, 10.0046
740.90, 10.0046
741.00, 10.0046
741.10, 10.0046
741.20, 10.0046
741.30, 10.0046
741.40, 10.0046
741.50, 10.0046
741.60, 10.0045
741.70, 10.0045
741.80, 10.0045
741.90, 10.0045
742.00, 10.0045
742.10, 10.0045
742.20, 10.0045
742.30, 10.0045
742.40, 10.0045
742.50, 10.0045
742.60, 10.0045
742.70, 10.0045
742.80, 10.0045
742.90, 10.0045
743.00, 10.0045
743.10, 10.0045
743.20, 10.0045
743.30, 10.0045
743.40, 10.0045
743.50, 10.0045
743.60, 10.0045
743.70, 10.0044
743.80, 10.0044
743.90, 10.0044
744.00, 10.0044
744.10, 10.0044
744.20, 10.0044
744.30, 10.0044
744.40, 10.0044
744.50, 10.0044
744.60, 10.0044
744.70, 10.0044
744.80, 10.0044
744.90, 10.0044
745.00, 10.0044
745.10, 10.0044
745.20, 10.0044
745.30, 10.0044
745.40, 10.0044
745.50, 10.0044
745.60, 10.0044
745.70, 10.0044
745.80, 10.0044
745.90, 10.0043
746.00, 10.0043
746.10, 10.0043
746.20, 10.0043
746.30, 10.0043
746.40, 10.0043
746.50, 10.0043
746.60, 10.0043
746.70, 10.0043
746.80, 10.0043
746.90, 10.0043
747.00, 10.0043
747.10, 10.0043
747.20, 10.0043
747.30, 10.0043
747.40, 10.0043
747.50, 10.0043
747.60, 10.0043
747.70, 10.0043
747.80, 10.0043
747.90, 10.0043
748.00, 10.0043
748.10, 10.0042
748.20, 10.0042
748.30, 10.0042
748.40, 10.0042
748.50, 10.0042
748.60, 10.0042
748.70, 10.0042
748.80, 10.0042
748.90, 10.0042
749.00, 10.0042
749.10, 10.0042
749.20, 10.0042
749.30, 10.0042
749.40, 10.0042
749.50, 10.0042
749.60, 10.0042
749.70, 10.0042
749.80, 10.0042
749.90, 10.0042
750.00, 10.0042
750.10, 10.0042
750.20, 10.0042
750.30, 10.0042
750.40, 10.0041
750.50, 10.0041
750.60, 10.0041
750.70, 10.0041
750.80, 10.0041
750.90, 10.0041
751.00, 10.0041
751.10, 10.0041
751.20, 10.0041
751.30, 10.0041
751.40, 10.0041
751.50, 10.0041
751.60, 10.0041
751.70, 10.0041
751.80, 10.0041
751.90, 10.0041
752.00, 10.0041
752.10, 10.0041
752.20, 10.0041
752.30, 10.0041
752.40, 10.0041
752.50, 10.0041
752.60, 10.0041
752.70, 10.0040
752.80, 10.0040
752.90, 10.0040
753.00, 10.0040
753.10, 10.0040
753.20, 10.0040
753.30, 10.0040
753.40, 10.0040
753.50, 10.0040
753.60, 10.0040
753.70, 10.0040
753.80, 10.0040
753.90, 10.0040
754.00, 10.0040
754.10, 10.0040
754.20, 10.0040
754.30, 10.0040
754.40, 10.0040
754.50, 10.0040
754.60, 10.0040
754.70, 10.0040
754.80, 10.0040
754.90, 10.0040
755.00, 10.0040
755.10, 10.0039
755.20, 10.0039
755.30, 10.0039
755.40, 10.0039
755.50, 10.0039
755.60, 10.0039
755.70, 10.0039
755.80, 10.0039
755.90, 10.0039
756.00, 10.0039
756.10, 10.0039
756.20, 10.0039
756.30, 10.0039
756.40, 10.0039
756.50, 10.0039
756.60, 10.0039
756.70, 10.0039
756.80, 10.0039
756.90, 10.0039
757.00, 10.0039
757.10, 10.0039
757.20, 10.0039
757.30, 10.0039
757.40, 10.0039
757.50, 10.0038
757.60, 10.0038
757.70, 10.0038
757.80, 10.0038
757.90, 10.0038
758.00, 10.0038
758.10, 10.0038
758.20, 10.0038
758.30, 10.0038
758.40, 10.0038
758.50, 10.0038
758.60, 10.0038
758.70, 10.0038
758.80, 10.0038
758.90, 10.0038
759.00, 10.0038
759.10, 10.0038
759.20, 10.0038
759.30, 10.0038
759.40, 10.0038
759.50, 10.0038
759.60, 10.0038
759.70, 10.0038
759.80, 10.0038
759.90, 10.0038
760.00, 10.0037
760.10, 10.0037
760.20, 10.0037
760.30, 10.0037
760.40, 10.0037
760.50, 10.0037
760.60, 10.0037
760.70, 10.0037
760.80, 10.0037
760.90, 10.0037
761.00, 10.0037
761.10, 10.0037
761.20, 10.0037
761.30, 10.0037
761.40, 10.0037
761.50, 10.0037
761.60, 10.0037
761.70, 10.0037
761.80, 10.0037
761.90, 10.0037
762.00, 10.0037
762.10, 10.0037
762.20, 10.0037
762.30, 10.0037
762.40, 10.0037
762.50, 10.0037
762.60, 10.0036
762.70, 10.0036
762.80, 10.0036
762.90, 10.0036
763.00, 10.0036
763.10, 10.0036
763.20, 10.0036
763.30, 10.0036
763.40, 10.0036
763.50, 10.0036
763.60, 10.0036
763.70, 10.0036
763.80, 10.0036
763.90, 10.0036
764.00, 10.0036
764.10, 10.0036
764.20, 10.0036
764.30, 10.0036
764.40, 10.0036
764.50, 10.0036
764.60, 10.0036
764.70, 10.0036
764.80, 10.0036
764.90, 10.0036
765.00, 10.0036
765.10, 10.0036
765.20, 10.0035
765.30, 10.0035
765.40, 10.0035
765.50, 10.0035
765.60, 10.0035
765.70, 10.0035
765.80, 10.0035
765.90, 10.0035
766.00, 10.0035
766.10, 10.0035
766.20, 10.0035
766.30, 10.0035
766.40, 10.0035
766.50, 10.0035
766.60, 10.0035
766.70, 10.0035
766.80, 10.0035
766.90, 10.0035
767.00, 10.0035
767.10, 10.0035
767.20, 10.0035
767.30, 10.0035
767.40, 10.0035
767.50, 10.0035
767.60, 10.0035
767.70, 10.0035
767.80, 10.0035
767.90, 10.0035
768.00, 10.0034
768.10, 10.0034
768.20, 10.0034
768.30, 10.0034
768.40, 10.0034
768.50, 10.0034
768.60, 10.0034
768.70, 10.0034
768.80, 10.0034
768.90, 10.0034
769.00, 10.0034
769.10, 10.0034
769.20, 10.0034
769.30, 10.0034
769.40, 10.0034
769.50, 10.0034
769.60, 10.0034
769.70, 10.0034
769.80, 10.0034
769.90, 10.0034
770.00, 10.0034
770.10, 10.0034
770.20, 10.0034
770.30, 10.0034
770.40, 10.0034
770.50, 10.0034
770.60, 10.0034
770.70, 10.0034
770.80, 10.0033
770.90, 10.0033
771.00, 10.0033
771.10, 10.0033
771.20, 10.0033
771.30, 10.0033
771.40, 10.0033
771.50, 10.0033
771.60, 10.0033
771.70, 10.0033
771.80, 10.0033
771.90, 10.0033
772.00, 10.0033
772.10, 10.0033
772.20, 10.0033
772.30, 10.0033
772.40, 10.0033
772.50, 10.0033
772.60, 10.0033
772.70, 10.0033
772.80, 10.0033
772.90, 10.0033
773.00, 10.0033
773.10, 10.0033
773.20, 10.0033
773.30, 10.0033
773.40, 10.0033
773.50, 10.0033
773.60, 10.0032
773.70, 10.0032
773.80, 10.0032
773.90, 10.0032
774.00, 10.0032
774.10, 10.0032
774.20, 10.0032
774.30, 10.0032
774.40, 10.0032
774.50, 10.0032
774.60, 10.0032
774.70, 10.0032
774.80, 10.0032
774.90, 10.0032
775.00, 10.0032
775.10, 10.0032
775.20, 10.0032
775.30, 10.0032
775.40, 10.0032
775.50, 10.0032
775.60, 10.0032
775.70, 10.0032
775.80, 10.0032
775.90, 10.0032
776.00, 10.0032
776.10, 10.0032
776.20, 10.0032
776.30, 10.0032
776.40, 10.0032
776.50, 10.0032
776.60, 10.0031
776.70, 10.0031
776.80, 10.0031
776.90, 10.0031
777.00, 10.0031
777.10, 10.0031
777.20, 10.0031
777.30, 10.0031
777.40, 10.0031
777.50, 10.0031
777.60, 10.0031
777.70, 10.0031
777.80, 10.0031
777.90, 10.0031
778.00, 10.0031
778.10, 10.0031
778.20, 10.0031
778.30, 10.0031
778.40, 10.0031
778.50, 10.0031
778.60, 10.0031
778.70, 10.0031
778.80, 10.0031
778.90, 10.0031
779.00, 10.0031
779.10, 10.0031
779.20, 10.0031
779.30, 10.0031
779.40, 10.0031
779.50, 10.0031
779.60, 10.0031
779.70, 10.0030
779.80, 10.0030
779.90, 10.0030
780.00, 10.0030
780.10, 10.0030
780.20, 10.0030
780.30, 10.0030
780.40, 10.0030
780.50, 10.0030
780.60, 10.0030
780.70, 10.0030
780.80, 10.0030
780.90, 10.0030
781.00, 10.0030
781.10, 10.0030
781.20, 10.0030
781.30, 10.0030
781.40, 10.0030
781.50, 10.0030
781.60, 10.0030
781.70, 10.0030
781.80, 10.0030
781.90, 10.0030
782.00, 10.0030
782.10, 10.0030
782.20, 10.0030
782.30, 10.0030
782.40, 10.0030
782.50, 10.0030
782.60, 10.0030
782.70, 10.0030
782.80, 10.0030
782.90, 10.0029
783.00, 10.0029
783.10, 10.0029
783.20, 10.0029
783.30, 10.0029
783.40, 10.0029
783.50, 10.0029
783.60, 10.0029
783.70, 10.0029
783.80, 10.0029
783.90, 10.0029
784.00, 10.0029
784.10, 10.0029
784.20, 10.0029
784.30, 10.0029
784.40, 10.0029
784.50, 10.0029
784.60, 10.0029
784.70, 10.0029
784.80, 10.0029
784.90, 10.0029
785.00, 10.0029
785.10, 10.0029
785.20, 10.0029
785.30, 10.0029
785.40, 10.0029
785.50, 10.0029
785.60, 10.0029
785.70, 10.0029
785.80, 10.0029
785.90, 10.0029
786.00, 10.0029
786.10, 10.0028
786.20, 10.0028
786.30, 10.0028
786.40, 10.0028
786.50, 10.0028
786.60, 10.0028
786.70, 10.0028
786.80, 10.0028
786.90, 10.0028
787.00, 10.0028
787.10, 10.0028
787.20, 10.0028
787.30, 10.0028
787.40, 10.0028
787.50, 10.0028
787.60, 10.0028
787.70, 10.0028
787.80, 10.0028
787.90, 10.0028
788.00, 10.0028
788.10, 10.0028
788.20, 10.0028
788.30, 10.0028
788.40, 10.0028
788.50, 10.0028
788.60, 10.0028
788.70, 10.0028
788.80, 10.0028
788.90, 10.0028
789.00, 10.0028
789.10, 10.0028
789.20, 10.0028
789.30, 10.0028
789.40, 10.0028
789.50, 10.0027
789.60, 10.0027
789.70, 10.0027
789.80, 10.0027
789.90, 10.0027
790.00, 10.0027
790.10, 10.0027
790.20, 10.0027
790.30, 10.0027
790.40, 10.0027
790.50, 10.0027
790.60, 10.0027
790.70, 10.0027
790.80, 10.0027
790.90, 10.0027
791.00, 10.0027
791.10, 10.0027
791.20, 10.0027
791.30, 10.0027
791.40, 10.0027
791.50, 10.0027
791.60, 10.0027
791.70, 10.0027
791.80, 10.0027
791.90, 10.0027
792.00, 10.0027
792.10, 10.0027
792.20, 10.0027
792.30, 10.0027
792.40, 10.0027
792.50, 10.0027
792.60, 10.0027
792.70, 10.0027
792.80, 10.0027
792.90, 10.0027
793.00, 10.0027
793.10, 10.0026
793.20, 10.0026
793.30, 10.0026
793.40, 10.0026
793.50, 10.0026
793.60, 10.0026
793.70, 10.0026
793.80, 10.0026
793.90, 10.0026
794.00, 10.0026
794.10, 10.0026
794.20, 10.0026
794.30, 10.0026
794.40, 10.0026
794.50, 10.0026
794.60, 10.0026
794.70, 10.0026
794.80, 10.0026
794.90, 10.0026
795.00, 10.0026
795.10, 10.0026
795.20, 10.0026
795.30, 10.0026
795.40, 10.0026
795.50, 10.0026
795.60, 10.0026
795.70, 10.0026
795.80, 10.0026
795.90, 10.0026
796.00, 10.0026
796.10, 10.0026
796.20, 10.0026
796.30, 10.0026
796.40, 10.0026
796.50, 10.0026
796.60, 10.0026
796.70, 10.0025
796.80, 10.0025
796.90, 10.0025
797.00, 10.0025
797.10, 10.0025
797.20, 10.0025
797.30, 10.0025
797.40, 10.0025
797.50, 10.0025
797.60, 10.0025
797.70, 10.0025
797.80, 10.0025
797.90, 10.0025
798.00, 10.0025
798.10, 10.0025
798.20, 10.0025
798.30, 10.0025
798.40, 10.0025
798.50, 10.0025
798.60, 10.0025
798.70, 10.0025
798.80, 10.0025
798.90, 10.0025
799.00, 10.0025
799.10, 10.0025
799.20, 10.0025
799.30, 10.0025
799.40, 10.0025
799.50, 10.0025
799.60, 10.0025
799.70, 10.0025
799.80, 10.0025
799.90, 10.0025
800.00, 10.0025
800.10, 10.0025
800.20, 10.0025
800.30, 10.0025
800.40, 10.0025
800.50, 10.0024
800.60, 10.0024
800.70, 10.0024
800.80, 10.0024
800.90, 10.0024
801.00, 10.0024
801.10, 10.0024
801.20, 10.0024
801.30, 10.0024
801.40, 10.0024
801.50, 10.0024
801.60, 10.0024
801.70, 10.0024
801.80, 10.0024
801.90, 10.0024
802.00, 10.0024
802.10, 10.0024
802.20, 10.0024
802.30, 10.0024
802.40, 10.0024
802.50, 10.0024
802.60, 10.0024
802.70, 10.0024
802.80, 10.0024
802.90, 10.0024
803.00, 10.0024
803.10, 10.0024
803.20, 10.0024
803.30, 10.0024
803.40, 10.0024
803.50, 10.0024
803.60, 10.0024
803.70, 10.0024
803.80, 10.0024
803.90, 10.0024
804.00, 10.0024
804.10, 10.0024
804.20, 10.0024
804.30, 10.0024
804.40, 10.0024
804.50, 10.0023
804.60, 10.0023
804.70, 10.0023
804.80, 10.0023
804.90, 10.0023
805.00, 10.0023
805.10, 10.0023
805.20, 10.0023
805.30, 10.0023
805.40, 10.0023
805.50, 10.0023
805.60, 10.0023
805.70, 10.0023
805.80, 10.0023
805.90, 10.0023
806.00, 10.0023
806.10, 10.0023
806.20, 10.0023
806.30, 10.0023
806.40, 10.0023
806.50, 10.0023
806.60, 10.0023
806.70, 10.0023
806.80, 10.0023
806.90, 10.0023
807.00, 10.0023
807.10, 10.0023
807.20, 10.0023
807.30, 10.0023
807.40, 10.0023
807.50, 10.0023
807.60, 10.0023
807.70, 10.0023
807.80, 10.0023
807.90, 10.0023
808.00, 10.0023
808.10, 10.0023
808.20, 10.0023
808.30, 10.0023
808.40, 10.0023
808.50, 10.0023
808.60, 10.0022
808.70, 10.0022
808.80, 10.0022
808.90, 10.0022
809.00, 10.0022
809.10, 10.0022
809.20, 10.0022
809.30, 10.0022
809.40, 10.0022
809.50, 10.0022
809.60, 10.0022
809.70, 10.0022
809.80, 10.0022
809.90, 10.0022
810.00, 10.0022
810.10, 10.0022
810.20, 10.0022
810.30, 10.0022
810.40, 10.0022
810.50, 10.0022
810.60, 10.0022
810.70, 10.0022
810.80, 10.0022
810.90, 10.0022
811.00, 10.0022
811.10, 10.0022
811.20, 10.0022
811.30, 10.0022
811.40, 10.0022
811.50, 10.0022
811.60, 10.0022
811.70, 10.0022
811.80, 10.0022
811.90, 10.0022
812.00, 10.0022
812.10, 10.0022
812.20, 10.0022
812.30, 10.0022
812.40, 10.0022
812.50, 10.0022
812.60, 10.0022
812.70, 10.0022
812.80, 10.0022
812.90, 10.0022
813.00, 10.0021
813.10, 10.0021
813.20, 10.0021
813.30, 10.0021
813.40, 10.0021
813.50, 10.0021
813.60, 10.0021
813.70, 10.0021
813.80, 10.0021
813.90, 10.0021
814.00, 10.0021
814.10, 10.0021
814.20, 10.0021
814.30, 10.0021
814.40, 10.0021
814.50, 10.0021
814.60, 10.0021
814.70, 10.0021
814.80, 10.0021
814.90, 10.0021
815.00, 10.0021
815.10, 10.0021
815.20, 10.0021
815.30, 10.0021
815.40, 10.0021
815.50, 10.0021
815.60, 10.0021
815.70, 10.0021
815.80, 10.0021
815.90, 10.0021
816.00, 10.0021
816.10, 10.0021
816.20, 10.0021
816.30, 10.0021
816.40, 10.0021
816.50, 10.0021
816.60, 10.0021
816.70, 10.0021
816.80, 10.0021
816.90, 10.0021
817.00, 10.0021
817.10, 10.0021
817.20, 10.0021
817.30, 10.0021
817.40, 10.0021
817.50, 10.0020
817.60, 10.0020
817.70, 10.0020
817.80, 10.0020
817.90, 10.0020
818.00, 10.0020
818.10, 10.0020
818.20, 10.0020
818.30, 10.0020
818.40, 10.0020
818.50, 10.0020
818.60, 10.0020
818.70, 10.0020
818.80, 10.0020
818.90, 10.0020
819.00, 10.0020
819.10, 10.0020
819.20, 10.0020
819.30, 10.0020
819.40, 10.0020
819.50, 10.0020
819.60, 10.0020
819.70, 10.0020
819.80, 10.0020
819.90, 10.0020
820.00, 10.0020
820.10, 10.0020
820.20, 10.0020
820.30, 10.0020
820.40, 10.0020
820.50, 10.0020
820.60, 10.0020
820.70, 10.0020
820.80, 10.0020
820.90, 10.0020
821.00, 10.0020
821.10, 10.0020
821.20, 10.0020
821.30, 10.0020
821.40, 10.0020
821.50, 10.0020
821.60, 10.0020
821.70, 10.0020
821.80, 10.0020
821.90, 10.0020
822.00, 10.0020
822.10, 10.0020
822.20, 10.0020
822.30, 10.0019
822.40, 10.0019
822.50, 10.0019
822.60, 10.0019
822.70, 10.0019
822.80, 10.0019
822.90, 10.0019
823.00, 10.0019
823.10, 10.0019
823.20, 10.0019
823.30, 10.0019
823.40, 10.0019
823.50, 10.0019
823.60, 10.0019
823.70, 10.0019
823.80, 10.0019
823.90, 10.0019
824.00, 10.0019
824.10, 10.0019
824.20, 10.0019
824.30, 10.0019
824.40, 10.0019
824.50, 10.0019
824.60, 10.0019
824.70, 10.0019
824.80, 10.0019
824.90, 10.0019
825.00, 10.0019
825.10, 10.0019
825.20, 10.0019
825.30, 10.0019
825.40, 10.0019
825.50, 10.0019
825.60, 10.0019
825.70, 10.0019
825.80, 10.0019
825.90, 10.0019
826.00, 10.0019
826.10, 10.0019
826.20, 10.0019
826.30, 10.0019
826.40, 10.0019
826.50, 10.0019
826.60, 10.0019
826.70, 10.0019
826.80, 10.0019
826.90, 10.0019
827.00, 10.0019
827.10, 10.0019
827.20, 10.0019
827.30, 10.0018
827.40, 10.0018
827.50, 10.0018
827.60, 10.0018
827.70, 10.0018
827.80, 10.0018
827.90, 10.0018
828.00, 10.0018
828.10, 10.0018
828.20, 10.0018
828.30, 10.0018
828.40, 10.0018
828.50, 10.0018
828.60, 10.0018
828.70, 10.0018
828.80, 10.0018
828.90, 10.0018
829.00, 10.0018
829.10, 10.0018
829.20, 10.0018
829.30, 10.0018
829.40, 10.0018
829.50, 10.0018
829.60, 10.0018
829.70, 10.0018
829.80, 10.0018
829.90, 10.0018
830.00, 10.0018
830.10, 10.0018
830.20, 10.0018
830.30, 10.0018
830.40, 10.0018
830.50, 10.0018
830.60, 10.0018
830.70, 10.0018
830.80, 10.0018
830.90, 10.0018
831.00, 10.0018
831.10, 10.0018
831.20, 10.0018
831.30, 10.0018
831.40, 10.0018
831.50, 10.0018
831.60, 10.0018
831.70, 10.0018
831.80, 10.0018
831.90, 10.0018
832.00, 10.0018
832.10, 10.0018
832.20, 10.0018
832.30, 10.0018
832.40, 10.0018
832.50, 10.0018
832.60, 10.0017
832.70, 10.0017
832.80, 10.0017
832.90, 10.0017
833.00, 10.0017
833.10, 10.0017
833.20, 10.0017
833.30, 10.0017
833.40, 10.0017
833.50, 10.0017
833.60, 10.0017
833.70, 10.0017
833.80, 10.0017
833.90, 10.0017
834.00, 10.0017
834.10, 10.0017
834.20, 10.0017
834.30, 10.0017
834.40, 10.0017
834.50, 10.0017
834.60, 10.0017
834.70, 10.0017
834.80, 10.0017
834.90, 10.0017
835.00, 10.0017
835.10, 10.0017
835.20, 10.0017
835.30, 10.0017
835.40, 10.0017
835.50, 10.0017
835.60, 10.0017
835.70, 10.0017
835.80, 10.0017
835.90, 10.0017
836.00, 10.0017
836.10, 10.0017
836.20, 10.0017
836.30, 10.0017
836.40, 10.0017
836.50, 10.0017
836.60, 10.0017
836.70, 10.0017
836.80, 10.0017
836.90, 10.0017
837.00, 10.0017
837.10, 10.0017
837.20, 10.0017
837.30, 10.0017
837.40, 10.0017
837.50, 10.0017
837.60, 10.0017
837.70, 10.0017
837.80, 10.0017
837.90, 10.0017
838.00, 10.0017
